A;RTSALEDATA;139;20230522 01:10;VALNET;;;;;;;;;;;;;;;;;;;
D;139;1905490;166;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;1905490;166;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1897902;167;20230522 01:10;;;4;BELLBIRD CL;CANADA BAY;2046;632.3;M;20230403;20230515;2330000;R2;R;RESIDENCE;;RSS;;0;AT86450
C;139;1897902;167;20230522 01:10;13/552949;;;;;;;;;;;;;;;;;;
D;139;1897902;167;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1897902;167;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1898231;168;20230522 01:10;;29;7;BORTFIELD DR;CHISWICK;2046;;;20230311;20230517;900000;;R;RESIDENCE;29;;;0;AT94328
C;139;1898231;168;20230522 01:10;29/SP3782;;;;;;;;;;;;;;;;;;
D;139;1898231;168;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1898231;168;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1898231;168;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;1898231;168;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1911248;169;20230522 01:10;;8;18;WALTON CRES;ABBOTSFORD;2046;;;20230405;20230517;1425000;;R;RESIDENCE;8;;;0;AT94489
C;139;1911248;169;20230522 01:10;8/SP4074;;;;;;;;;;;;;;;;;;
D;139;1911248;169;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1911248;169;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;1911248;169;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1901239;170;20230522 01:10;;;18;FITZROY ST;ABBOTSFORD;2046;303.33;M;20230311;20230515;2440000;R3;R;RESIDENCE;;RPD;;0;AT85449
C;139;1901239;170;20230522 01:10;A/303704;;;;;;;;;;;;;;;;;;
D;139;1901239;170;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1901239;170;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1901239;170;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1906388;171;20230522 01:10;;5;4;NAPIER ST;DRUMMOYNE;2047;;;20230406;20230518;750000;;R;RESIDENCE;5;;;0;AT97065
C;139;1906388;171;20230522 01:10;5/SP2349;;;;;;;;;;;;;;;;;;
D;139;1906388;171;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1906388;171;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1911815;172;20230522 01:10;;40;18;WOLSELEY ST;DRUMMOYNE;2047;;;20230512;20230512;1025000;;R;RESIDENCE;40;;;0;AT81596
C;139;1911815;172;20230522 01:10;40/SP7180;;;;;;;;;;;;;;;;;;
D;139;1911815;172;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1911815;172;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;1911815;172;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1907401;173;20230522 01:10;;5;133;REGATTA RD;CANADA BAY;2046;;;20230405;20230517;995000;;R;RESIDENCE;5;;;0;AT94113
C;139;1907401;173;20230522 01:10;5/SP5817;;;;;;;;;;;;;;;;;;
D;139;1907401;173;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1907401;173;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1907401;173;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1899804;174;20230522 01:10;;;44;CORANTO ST;WAREEMBA;2046;309.8;M;20230310;20230518;2300000;R3;R;RESIDENCE;;RSD;;0;AT98350
C;139;1899804;174;20230522 01:10;2/166127;;;;;;;;;;;;;;;;;;
D;139;1899804;174;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1899804;174;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1899804;174;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;1899804;174;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1904884;175;20230522 01:10;;14;64;LYONS RD;DRUMMOYNE;2047;;;20230401;20230515;978000;;R;RESIDENCE;14;;;0;AT86970
C;139;1904884;175;20230522 01:10;14/SP2212;;;;;;;;;;;;;;;;;;
D;139;1904884;175;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1904884;175;20230522 01:10;V;;;;;;;;;;;;;;;;;;
D;139;1904884;175;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;1899936;176;20230522 01:10;;;56;CURTIN AVE;ABBOTSFORD;2046;505.9;M;20230325;20230510;2870000;R2;R;RESIDENCE;;RPP;;0;AT75763
C;139;1899936;176;20230522 01:10;11/35143;;;;;;;;;;;;;;;;;;
D;139;1899936;176;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;1899936;176;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;4449607;177;20230522 01:10;;;19;ANDERSON RD;CONCORD;2137;263.1;M;20230401;20230515;2925000;;R;RESIDENCE;2;;;0;AT87501
C;139;4449607;177;20230522 01:10;2/SP105232;;;;;;;;;;;;;;;;;;
D;139;4449607;177;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;4449607;177;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;4449607;177;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;3045692;178;20230522 01:10;;12;25;MARKET ST;BREAKFAST POINT;2137;;;20221024;20230510;1700000;;R;RESIDENCE;62;;;0;AT73287
C;139;3045692;178;20230522 01:10;62/SP104938;;;;;;;;;;;;;;;;;;
D;139;3045692;178;20230522 01:10;P;;;;;;;;;;;;;;;;;;
B;139;3802268;179;20230522 01:10;;7;63;SHORELINE DR;RHODES;2138;;;20230403;20230515;795000;;R;RESIDENCE;7;;;0;AT88539
C;139;3802268;179;20230522 01:10;7/SP88606;;;;;;;;;;;;;;;;;;
D;139;3802268;179;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3802268;179;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;3802268;179;20230522 01:10;V;;;;;;;;;;;;;;;;;;
B;139;4334581;180;20230522 01:10;TOWER A;2510;8;WALKER ST;RHODES;2138;;;20230418;20230516;760000;;R;RESIDENCE;209;;;0;AT90365
C;139;4334581;180;20230522 01:10;209/SP101599;;;;;;;;;;;;;;;;;;
D;139;4334581;180;20230522 01:10;P;;;;;;;;;;;;;;;;;;
D;139;4334581;180;20230522 01:10;V;;;;;;;;;;;;;;;;;;
Z;918;180;180;556;;;;;;;;;;;;;;;;;;;
